-3.7928 0.12
-3.76217 0.12
-3.73154 0.12
-3.70091 0.12
-3.67028 0.12
-3.63965 0.13
-3.60902 0.15
-3.57839 0.15
-3.54776 0.15
-3.51713 0.15
-3.4865 0.15
-3.45587 0.15
-3.42524 0.15
-3.39461 0.15
-3.36398 0.15
-3.33335 0.15
-3.30272 0.15
-3.27209 0.15
-3.24146 0.15
-3.21083 0.15
-3.1802 0.15
-3.14958 0.15
-3.11895 0.15
-3.08832 0.15
-3.05769 0.15
-3.02706 0.15
-2.99643 0.15
-2.9658 0.15
-2.93517 0.15
-2.90454 0.15
-2.87391 0.15
-2.84328 0.15
-2.81265 0.16
-2.78202 0.16
-2.75139 0.16
-2.72076 0.16
-2.69013 0.16
-2.6595 0.16
-2.62887 0.16
-2.59824 0.16
-2.56761 0.16
-2.53698 0.16
-2.50635 0.16
-2.47573 0.16
-2.4451 0.16
-2.41447 0.16
-2.38384 0.16
-2.35321 0.17
-2.32258 0.17
-2.29195 0.17
-2.26132 0.17
-2.23069 0.17
-2.20006 0.17
-2.16943 0.18
-2.1388 0.2
-2.10817 0.2
-2.07754 0.2
-2.04691 0.21
-2.01628 0.21
-1.98565 0.21
-1.95502 0.21
-1.92439 0.21
-1.89376 0.21
-1.86313 0.22
-1.8325 0.23
-1.80188 0.23
-1.77125 0.23
-1.74062 0.23
-1.70999 0.23
-1.67936 0.23
-1.64873 0.23
-1.6181 0.23
-1.58747 0.23
-1.55684 0.24
-1.52621 0.25
-1.49558 0.26
-1.46495 0.27
-1.43432 0.27
-1.40369 0.27
-1.37306 0.28
-1.34243 0.28
-1.3118 0.3
-1.28117 0.31
-1.25054 0.31
-1.21991 0.31
-1.18928 0.32
-1.15865 0.32
-1.12803 0.32
-1.0974 0.34
-1.06677 0.34
-1.03614 0.35
-1.00551 0.37
-0.974877 0.38
-0.944248 0.38
-0.913618 0.38
-0.882989 0.38
-0.852359 0.38
-0.82173 0.38
-0.7911 0.38
-0.76047 0.39
-0.729841 0.4
-0.699211 0.41
-0.668582 0.41
-0.637952 0.41
-0.607323 0.43
-0.576693 0.45
-0.546064 0.45
-0.515434 0.45
-0.484805 0.45
-0.454175 0.45
-0.423545 0.45
-0.392916 0.45
-0.362286 0.47
-0.331657 0.48
-0.301027 0.48
-0.270398 0.48
-0.239768 0.48
-0.209139 0.49
-0.178509 0.49
-0.147879 0.5
-0.11725 0.5
-0.0866204 0.51
-0.0559908 0.51
-0.0253613 0.51
0.00526828 0.53
0.0358978 0.53
0.0665274 0.53
0.0971569 0.53
0.127786 0.53
0.158416 0.55
0.189046 0.55
0.219675 0.55
0.250305 0.55
0.280934 0.55
0.311564 0.55
0.342193 0.55
0.372823 0.56
0.403452 0.57
0.434082 0.57
0.464712 0.57
0.495341 0.57
0.525971 0.57
0.5566 0.59
0.58723 0.59
0.617859 0.59
0.648489 0.6
0.679118 0.61
0.709748 0.61
0.740377 0.61
0.771007 0.61
0.801637 0.63
0.832266 0.63
0.862896 0.63
0.893525 0.63
0.924155 0.65
0.954784 0.65
0.985414 0.65
1.01604 0.66
1.04667 0.66
1.0773 0.66
1.10793 0.67
1.13856 0.67
1.16919 0.67
1.19982 0.67
1.23045 0.67
1.26108 0.67
1.29171 0.67
1.32234 0.68
1.35297 0.68
1.3836 0.7
1.41423 0.7
1.44486 0.71
1.47549 0.71
1.50612 0.72
1.53675 0.72
1.56738 0.72
1.598 0.73
1.62863 0.73
1.65926 0.73
1.68989 0.74
1.72052 0.74
1.75115 0.74
1.78178 0.75
1.81241 0.75
1.84304 0.76
1.87367 0.76
1.9043 0.76
1.93493 0.76
1.96556 0.76
1.99619 0.77
2.02682 0.77
2.05745 0.77
2.08808 0.77
2.11871 0.77
2.14934 0.77
2.17997 0.77
2.2106 0.77
2.24123 0.78
2.27185 0.79
2.30248 0.8
2.33311 0.8
2.36374 0.8
2.39437 0.8
2.425 0.8
2.45563 0.8
2.48626 0.81
2.51689 0.81
2.54752 0.82
2.57815 0.83
2.60878 0.83
2.63941 0.83
2.67004 0.83
2.70067 0.83
2.7313 0.83
2.76193 0.84
2.79256 0.84
2.82319 0.84
2.85382 0.84
2.88445 0.84
2.91508 0.85
2.94571 0.85
2.97633 0.85
3.00696 0.85
3.03759 0.85
3.06822 0.85
3.09885 0.86
3.12948 0.86
3.16011 0.86
3.19074 0.87
3.22137 0.88
3.252 0.88
3.28263 0.88
3.31326 0.88
3.34389 0.88
3.37452 0.88
3.40515 0.88
3.43578 0.88
3.46641 0.88
3.49704 0.89
3.52767 0.89
3.5583 0.89
3.58893 0.89
3.61956 0.89
3.65018 0.89
3.68081 0.89
3.71144 0.89
3.74207 0.89
3.7727 0.89
3.80333 0.9
3.83396 0.9
3.86459 0.9
3.89522 0.9
3.92585 0.9
3.95648 0.91
3.98711 0.91
4.01774 0.91
4.04837 0.92
4.079 0.92
4.10963 0.92
4.14026 0.92
4.17089 0.92
4.20152 0.92
4.23215 0.92
4.26278 0.93
4.29341 0.93
4.32403 0.93
4.35466 0.93
4.38529 0.93
4.41592 0.93
4.44655 0.93
4.47718 0.93
4.50781 0.93
4.53844 0.93
4.56907 0.93
4.5997 0.93
4.63033 0.93
4.66096 0.93
4.69159 0.93
4.72222 0.93
4.75285 0.93
4.78348 0.93
4.81411 0.93
4.84474 0.93
4.87537 0.93
4.906 0.93
4.93663 0.94
4.96726 0.94
4.99788 0.94
5.02851 0.94
5.05914 0.94
5.08977 0.94
5.1204 0.94
5.15103 0.94
5.18166 0.94
5.21229 0.94
5.24292 0.94
5.27355 0.94
5.30418 0.95
5.33481 0.95
5.36544 0.95
5.39607 0.95
5.4267 0.95
5.45733 0.95
5.48796 0.95
5.51859 0.95
5.54922 0.95
5.57985 0.95
5.61048 0.95
5.64111 0.95
5.67174 0.95
5.70236 0.95
5.73299 0.95
5.76362 0.95
5.79425 0.95
5.82488 0.95
5.85551 0.95
5.88614 0.95
5.91677 0.95
5.9474 0.95
5.97803 0.95
6.00866 0.95
6.03929 0.95
6.06992 0.95
6.10055 0.96
6.13118 0.96
6.16181 0.96
6.19244 0.96
6.22307 0.96
6.2537 0.96
6.28433 0.96
6.31496 0.96
6.34559 0.96
6.37621 0.96
6.40684 0.96
6.43747 0.96
6.4681 0.96
6.49873 0.96
6.52936 0.96
6.55999 0.96
6.59062 0.96
6.62125 0.96
6.65188 0.96
6.68251 0.97
6.71314 0.97
6.74377 0.97
6.7744 0.97
6.80503 0.97
6.83566 0.98
6.86629 0.99
6.89692 0.99
6.92755 0.99
6.95818 0.99
6.98881 0.99
7.01944 0.99
7.05006 0.99
7.08069 0.99
7.11132 0.99
7.14195 0.99
7.17258 0.99
7.20321 0.99
7.23384 0.99
7.26447 0.99
7.2951 0.99
7.32573 0.99
7.35636 0.99
7.38699 0.99
7.41762 0.99
7.44825 0.99
7.47888 0.99
7.50951 0.99
7.54014 0.99
7.57077 0.99
7.6014 0.99
7.63203 0.99
7.66266 0.99
7.69329 0.99
7.72391 0.99
7.75454 0.99
7.78517 0.99
7.8158 0.99
7.84643 0.99
7.87706 0.99
7.90769 0.99
7.93832 0.99
7.96895 0.99
7.99958 0.99
8.03021 0.99
8.06084 0.99
8.09147 0.99
8.1221 0.99
8.15273 0.99
8.18336 0.99
8.21399 0.99
8.24462 0.99
